% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 4.854 ms, time offset -7.124 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Square, 276.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 15:50:18 +0200
% Time (s), Channel A (Input 1) (V)
6.548256000000e-03, 2.491451e-01
6.553248000000e-03, 2.393747e-01
6.558240000000e-03, 2.308256e-01
6.563232000000e-03, 2.173913e-01
6.568224000000e-03, 2.076209e-01
6.573216000000e-03, 1.966292e-01
6.578208000000e-03, 1.844162e-01
6.583200000000e-03, 1.746458e-01
6.588192000000e-03, 1.636541e-01
6.593184000000e-03, 1.514411e-01
6.598176000000e-03, 1.404494e-01
6.603168000000e-03, 1.306790e-01
6.608160000000e-03, 1.196874e-01
6.613152000000e-03, 1.086957e-01
6.618144000000e-03, 9.526136e-02
6.623136000000e-03, 8.426967e-02
6.628128000000e-03, 7.205667e-02
6.633120000000e-03, 5.984368e-02
6.638112000000e-03, 4.885198e-02
6.643104000000e-03, 3.786029e-02
6.648096000000e-03, 2.442599e-02
6.653088000000e-03, 1.221300e-02
6.658080000000e-03, 1.221300e-03
6.663072000000e-03, -9.770396e-03
6.668064000000e-03, -2.076209e-02
6.673056000000e-03, -3.297509e-02
6.678048000000e-03, -4.518808e-02
6.683040000000e-03, -5.617978e-02
6.688032000000e-03, -6.839277e-02
6.693024000000e-03, -7.816317e-02
6.698016000000e-03, -9.037616e-02
6.703008000000e-03, -1.025892e-01
6.708000000000e-03, -1.111383e-01
6.712992000000e-03, -1.221300e-01
6.717984000000e-03, -1.331216e-01
6.722976000000e-03, -1.441133e-01
6.727968000000e-03, -1.538837e-01
6.732960000000e-03, -1.648754e-01
6.737952000000e-03, -1.758671e-01
6.742944000000e-03, -1.868588e-01
6.747936000000e-03, -1.966292e-01
6.752928000000e-03, -2.051783e-01
6.757920000000e-03, -2.137274e-01
6.762912000000e-03, -2.234978e-01
6.767904000000e-03, -2.332682e-01
6.772896000000e-03, -2.430386e-01
6.777888000000e-03, -2.528090e-01
6.782880000000e-03, -2.601368e-01
6.787872000000e-03, -2.699072e-01
6.792864000000e-03, -2.808989e-01
6.797856000000e-03, -2.894480e-01
6.802848000000e-03, -2.955545e-01
6.807840000000e-03, -3.065462e-01
6.812832000000e-03, -3.126527e-01
6.817824000000e-03, -3.199805e-01
6.822816000000e-03, -3.273083e-01
6.827808000000e-03, -3.334148e-01
6.832800000000e-03, -3.407426e-01
6.837792000000e-03, -3.480704e-01
6.842784000000e-03, -3.529556e-01
6.847776000000e-03, -3.602834e-01
6.852768000000e-03, -3.663899e-01
6.857760000000e-03, -3.724964e-01
6.862752000000e-03, -3.773816e-01
6.867744000000e-03, -3.810455e-01
6.872736000000e-03, -3.859306e-01
6.877728000000e-03, -3.895945e-01
6.882720000000e-03, -3.944797e-01
6.887712000000e-03, -3.993649e-01
6.892704000000e-03, -4.018075e-01
6.897696000000e-03, -4.054714e-01
6.902688000000e-03, -4.079140e-01
6.907680000000e-03, -4.127992e-01
6.912672000000e-03, -4.140205e-01
6.917664000000e-03, -4.164631e-01
6.922656000000e-03, -4.176844e-01
6.927648000000e-03, -4.201270e-01
6.932640000000e-03, -4.225696e-01
6.937632000000e-03, -4.250122e-01
6.942624000000e-03, -4.250122e-01
6.947616000000e-03, -4.250122e-01
6.952608000000e-03, -4.237909e-01
6.957600000000e-03, -4.225696e-01
6.962592000000e-03, -4.237909e-01
6.967584000000e-03, -4.237909e-01
6.972576000000e-03, -4.225696e-01
6.977568000000e-03, -4.213483e-01
6.982560000000e-03, -4.189057e-01
6.987552000000e-03, -4.189057e-01
6.992544000000e-03, -4.164631e-01
6.997536000000e-03, -4.152418e-01
7.002528000000e-03, -4.115779e-01
7.007520000000e-03, -4.079140e-01
7.012512000000e-03, -4.030288e-01
7.017504000000e-03, -4.005862e-01
7.022496000000e-03, -3.957010e-01
7.027488000000e-03, -3.908158e-01
7.032480000000e-03, -3.859306e-01
7.037472000000e-03, -3.822667e-01
7.042464000000e-03, -3.761603e-01
7.047456000000e-03, -3.700538e-01
7.052448000000e-03, -3.651686e-01
7.057440000000e-03, -3.590621e-01
7.062432000000e-03, -3.529556e-01
