% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:01:03 +0200
% Time (s), Channel A (Input 1) (V)
5.049641739130e-03, -8.915487e-02
5.066921739130e-03, -1.148022e-01
5.084201739130e-03, -1.416707e-01
5.101481739130e-03, -1.697606e-01
5.118761739130e-03, -1.941866e-01
5.136041739130e-03, -2.186126e-01
5.153321739130e-03, -2.418173e-01
5.170601739130e-03, -2.650220e-01
5.187881739130e-03, -2.882267e-01
5.205161739130e-03, -3.102101e-01
5.222441739130e-03, -3.321935e-01
5.239721739130e-03, -3.505130e-01
5.257001739130e-03, -3.700538e-01
5.274281739130e-03, -3.883732e-01
5.291561739130e-03, -4.042501e-01
5.308841739130e-03, -4.189057e-01
5.326121739130e-03, -4.347826e-01
5.343401739130e-03, -4.482169e-01
5.360681739130e-03, -4.604299e-01
5.377961739130e-03, -4.702003e-01
5.395241739130e-03, -4.775281e-01
5.412521739130e-03, -4.860772e-01
5.429801739130e-03, -4.921837e-01
5.447081739130e-03, -4.958476e-01
5.464361739130e-03, -4.995115e-01
5.481641739130e-03, -5.019541e-01
5.498921739130e-03, -5.031754e-01
5.516201739130e-03, -5.019541e-01
5.533481739130e-03, -4.995115e-01
5.550761739130e-03, -4.946263e-01
5.568041739130e-03, -4.909624e-01
5.585321739130e-03, -4.848559e-01
5.602601739130e-03, -4.750855e-01
5.619881739130e-03, -4.653151e-01
5.637161739130e-03, -4.543234e-01
5.654441739130e-03, -4.421104e-01
5.671721739130e-03, -4.298974e-01
5.689001739130e-03, -4.127992e-01
5.706281739130e-03, -3.969223e-01
5.723561739130e-03, -3.798242e-01
5.740841739130e-03, -3.639473e-01
5.758121739130e-03, -3.407426e-01
5.775401739130e-03, -3.212018e-01
5.792681739130e-03, -2.992184e-01
5.809961739130e-03, -2.772350e-01
5.827241739130e-03, -2.540303e-01
5.844521739130e-03, -2.296043e-01
5.861801739130e-03, -2.076209e-01
