% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Noise, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, shape Gaussian
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:24:39 +0200
% Time (s), Channel A (Input 1) (V)
4.092480000000e-03, 1.709819e-02
4.109760000000e-03, 1.099170e-02
4.127040000000e-03, 8.549097e-03
4.144320000000e-03, 1.831949e-02
4.161600000000e-03, 5.740108e-02
4.178880000000e-03, -1.099170e-02
4.196160000000e-03, 9.770396e-03
4.213440000000e-03, -1.831949e-02
4.230720000000e-03, 2.442599e-03
4.248000000000e-03, 2.931119e-02
4.265280000000e-03, -2.076209e-02
4.282560000000e-03, 1.343429e-02
4.299840000000e-03, -1.343429e-02
4.317120000000e-03, 2.931119e-02
4.334400000000e-03, -6.106498e-03
4.351680000000e-03, -8.549097e-03
4.368960000000e-03, 1.343429e-02
4.386240000000e-03, 1.221300e-02
4.403520000000e-03, 3.541769e-02
4.420800000000e-03, 6.106498e-03
4.438080000000e-03, -3.663899e-03
4.455360000000e-03, 1.831949e-02
4.472640000000e-03, 2.686859e-02
4.489920000000e-03, -2.198339e-02
4.507200000000e-03, 1.221300e-03
4.524480000000e-03, -1.099170e-02
4.541760000000e-03, 1.709819e-02
4.559040000000e-03, -3.663899e-02
4.576320000000e-03, 1.954079e-02
4.593600000000e-03, 1.831949e-02
4.610880000000e-03, -9.770396e-03
4.628160000000e-03, 1.465559e-02
4.645440000000e-03, 3.053249e-02
4.662720000000e-03, -3.663899e-02
4.680000000000e-03, 1.709819e-02
4.697280000000e-03, -1.099170e-02
4.714560000000e-03, 4.885198e-02
4.731840000000e-03, 2.198339e-02
4.749120000000e-03, -9.770396e-03
4.766400000000e-03, 5.251588e-02
4.783680000000e-03, 2.076209e-02
4.800960000000e-03, -2.686859e-02
4.818240000000e-03, -2.564729e-02
4.835520000000e-03, 2.442599e-02
4.852800000000e-03, 1.954079e-02
4.870080000000e-03, 7.327797e-03
4.887360000000e-03, -3.053249e-02
4.904640000000e-03, 1.221300e-03
4.921920000000e-03, 3.175379e-02
4.939200000000e-03, 1.221300e-03
4.956480000000e-03, -4.885198e-03
4.973760000000e-03, 2.686859e-02
4.991040000000e-03, -4.885198e-03
5.008320000000e-03, 1.709819e-02
5.025600000000e-03, -1.343429e-02
5.042880000000e-03, 2.198339e-02
5.060160000000e-03, -1.954079e-02
5.077440000000e-03, -3.908158e-02
5.094720000000e-03, -7.327797e-03
5.112000000000e-03, 2.686859e-02
5.129280000000e-03, -4.518808e-02
5.146560000000e-03, -1.587689e-02
5.163840000000e-03, -2.442599e-03
5.181120000000e-03, 3.541769e-02
5.198400000000e-03, -6.106498e-03
5.215680000000e-03, 4.152418e-02
5.232960000000e-03, 1.831949e-02
5.250240000000e-03, -9.770396e-03
5.267520000000e-03, -3.663899e-03
5.284800000000e-03, 2.198339e-02
5.302080000000e-03, -1.099170e-02
5.319360000000e-03, 1.465559e-02
5.336640000000e-03, -6.106498e-03
5.353920000000e-03, 3.786029e-02
5.371200000000e-03, -7.327797e-03
5.388480000000e-03, 1.831949e-02
5.405760000000e-03, 1.221300e-02
5.423040000000e-03, 1.221300e-02
5.440320000000e-03, 1.221300e-02
5.457600000000e-03, 3.297509e-02
5.474880000000e-03, -7.327797e-03
5.492160000000e-03, 8.549097e-03
5.509440000000e-03, -2.198339e-02
5.526720000000e-03, -2.076209e-02
5.544000000000e-03, -4.885198e-03
5.561280000000e-03, 1.709819e-02
5.578560000000e-03, -3.297509e-02
5.595840000000e-03, 1.099170e-02
5.613120000000e-03, 1.343429e-02
5.630400000000e-03, -1.587689e-02
5.647680000000e-03, -8.549097e-03
5.664960000000e-03, 3.053249e-02
5.682240000000e-03, 2.442599e-03
5.699520000000e-03, -9.770396e-03
5.716800000000e-03, -1.099170e-02
5.734080000000e-03, 1.587689e-02
5.751360000000e-03, 2.931119e-02
5.768640000000e-03, -1.587689e-02
5.785920000000e-03, 8.549097e-03
5.803200000000e-03, 1.221300e-02
5.820480000000e-03, 6.106498e-03
5.837760000000e-03, 1.099170e-02
5.855040000000e-03, 2.686859e-02
5.872320000000e-03, -1.221300e-03
5.889600000000e-03, -1.221300e-02
5.906880000000e-03, -1.465559e-02
5.924160000000e-03, 1.221300e-02
5.941440000000e-03, 1.099170e-02
5.958720000000e-03, 1.221300e-03
5.976000000000e-03, 4.030288e-02
5.993280000000e-03, -4.396678e-02
6.010560000000e-03, 2.442599e-02
6.027840000000e-03, -2.442599e-03
6.045120000000e-03, 1.587689e-02
6.062400000000e-03, 1.099170e-02
6.079680000000e-03, 9.770396e-03
6.096960000000e-03, 1.954079e-02
6.114240000000e-03, 4.885198e-03
6.131520000000e-03, 1.587689e-02
6.148800000000e-03, 3.053249e-02
6.166080000000e-03, 3.175379e-02
6.183360000000e-03, 2.076209e-02
6.200640000000e-03, 1.221300e-03
6.217920000000e-03, 1.954079e-02
6.235200000000e-03, 1.587689e-02
6.252480000000e-03, 2.442599e-03
6.269760000000e-03, -7.327797e-03
6.287040000000e-03, -2.564729e-02
6.304320000000e-03, 6.961407e-02
6.321600000000e-03, 2.808989e-02
6.338880000000e-03, -2.076209e-02
6.356160000000e-03, 0.000000e+00
6.373440000000e-03, -2.442599e-02
6.390720000000e-03, 6.106498e-03
6.408000000000e-03, -1.587689e-02
6.425280000000e-03, 3.053249e-02
6.442560000000e-03, -7.327797e-03
6.459840000000e-03, -4.030288e-02
6.477120000000e-03, 2.442599e-03
6.494400000000e-03, 1.587689e-02
6.511680000000e-03, 3.663899e-03
6.528960000000e-03, 2.320469e-02
6.546240000000e-03, 3.908158e-02
6.563520000000e-03, 2.808989e-02
6.580800000000e-03, -7.327797e-03
6.598080000000e-03, 2.198339e-02
6.615360000000e-03, -3.053249e-02
6.632640000000e-03, -1.709819e-02
6.649920000000e-03, 3.663899e-03
6.667200000000e-03, 3.786029e-02
6.684480000000e-03, 1.465559e-02
6.701760000000e-03, -3.663899e-03
6.719040000000e-03, 5.495848e-02
6.736320000000e-03, -2.076209e-02
6.753600000000e-03, 3.663899e-03
6.770880000000e-03, -4.885198e-03
6.788160000000e-03, 1.221300e-03
6.805440000000e-03, 2.076209e-02
6.822720000000e-03, 1.221300e-03
6.840000000000e-03, 1.099170e-02
6.857280000000e-03, -3.663899e-03
6.874560000000e-03, 3.663899e-03
6.891840000000e-03, -2.442599e-03
6.909120000000e-03, -1.465559e-02
6.926400000000e-03, 4.518808e-02
6.943680000000e-03, -4.274548e-02
6.960960000000e-03, 2.564729e-02
6.978240000000e-03, 2.076209e-02
6.995520000000e-03, 1.099170e-02
7.012800000000e-03, -3.175379e-02
7.030080000000e-03, 1.221300e-03
7.047360000000e-03, -1.954079e-02
7.064640000000e-03, -6.106498e-03
7.081920000000e-03, -1.831949e-02
7.099200000000e-03, 2.564729e-02
7.116480000000e-03, -1.099170e-02
7.133760000000e-03, -1.099170e-02
7.151040000000e-03, -9.770396e-03
7.168320000000e-03, 1.343429e-02
7.185600000000e-03, 2.198339e-02
7.202880000000e-03, 1.099170e-02
7.220160000000e-03, 1.709819e-02
7.237440000000e-03, -2.931119e-02
7.254720000000e-03, 0.000000e+00
7.272000000000e-03, 3.786029e-02
7.289280000000e-03, 2.320469e-02
